 	Area	Circ.	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
324	334.000	0.683	27.536	1852.500	296.000	150.642	17.350	1.658	0.603	0.945
325	881.000	0.704	42.942	774.000	303.000	152.241	27.534	1.475	0.678	0.953
326	555.000	0.762	35.000	957.000	321.000	36.870	21.576	1.611	0.621	0.953
327	2248.250	0.805	63.640	2141.500	293.500	98.130	49.237	1.242	0.805	0.964
328	1049.250	0.749	46.446	2539.500	293.500	104.335	32.817	1.454	0.688	0.958
329	1683.250	0.781	55.195	1328.000	346.500	47.203	40.472	1.394	0.717	0.956
330	502.250	0.802	30.208	2749.500	308.000	12.426	24.831	1.183	0.845	0.950
331	2193.250	0.722	71.028	294.000	353.000	54.744	44.075	1.563	0.640	0.951
332	3733.000	0.800	81.647	474.000	310.000	151.866	64.653	1.212	0.825	0.962
333	120.750	0.438	24.005	337.000	296.000	144.324	10.404	2.368	0.422	0.857
334	881.000	0.800	39.604	1300.500	328.000	46.023	32.000	1.084	0.922	0.964
335	1342.250	0.757	51.010	1705.500	324.500	1.123	40.043	1.167	0.857	0.966
336	61.750	0.661	12.298	1840.000	301.500	26.565	9.407	1.282	0.780	0.884
337	3665.000	0.832	80.100	146.500	325.500	177.138	65.768	1.170	0.855	0.979
338	223.000	0.729	22.461	1828.000	313.000	16.821	15.500	1.340	0.746	0.941
339	5585.500	0.810	101.205	705.000	336.500	169.467	74.246	1.260	0.793	0.974
340	585.000	0.670	36.366	1264.500	317.000	161.565	26.035	1.460	0.685	0.945
341	1478.250	0.712	55.682	2161.000	341.500	27.255	42.392	1.239	0.807	0.933
342	571.250	0.650	36.101	2429.500	331.000	59.172	27.617	1.254	0.797	0.946
343	1397.000	0.698	53.012	986.000	300.500	115.115	40.395	1.298	0.771	0.916
344	906.750	0.757	44.721	2693.000	341.500	63.435	27.589	1.638	0.610	0.959
345	1650.000	0.772	56.305	430.500	347.000	41.760	40.281	1.271	0.787	0.966
346	494.250	0.751	32.882	2780.000	328.000	45.616	24.902	1.218	0.821	0.950
347	2857.250	0.811	68.966	1010.000	329.000	170.401	56.732	1.172	0.854	0.977
348	932.000	0.767	42.606	1060.000	312.500	175.962	33.546	1.293	0.773	0.959
349	2463.250	0.814	66.049	1384.500	322.000	150.524	50.168	1.200	0.834	0.980
350	1506.000	0.815	54.023	1528.000	353.000	59.400	38.152	1.257	0.795	0.968
351	1605.250	0.803	52.402	1654.000	318.000	138.094	41.719	1.153	0.867	0.969
352	140.750	0.704	18.358	292.500	321.500	60.642	11.828	1.645	0.608	0.910
353	1463.750	0.789	52.108	833.500	354.000	64.418	41.266	1.186	0.843	0.971
354	66.500	0.740	13.601	1367.000	307.000	126.027	7.940	1.507	0.664	0.927
355	1995.500	0.676	70.996	1823.000	356.500	39.857	41.939	1.715	0.583	0.921
356	293.500	0.651	29.090	577.000	307.500	151.232	17.324	1.898	0.527	0.935
357	1756.500	0.824	53.115	2715.000	337.500	3.778	44.448	1.109	0.902	0.968
358	655.250	0.772	33.377	2795.000	325.000	171.384	27.187	1.094	0.914	0.948
359	2800.000	0.751	73.650	2214.500	309.500	145.231	55.557	1.345	0.744	0.941
360	1061.250	0.776	45.547	2619.500	309.500	107.241	34.901	1.240	0.807	0.963
361	442.250	0.690	31.847	2923.000	334.000	22.135	21.878	1.268	0.788	0.945
362	209.000	0.707	20.718	225.000	313.000	160.253	15.620	1.145	0.873	0.917
363	5964.000	0.794	99.812	347.500	407.000	75.198	75.973	1.253	0.798	0.971
364	1714.750	0.853	53.390	547.500	317.500	146.459	44.449	1.166	0.857	0.973
365	472.500	0.802	29.300	1511.000	311.000	115.253	24.000	1.047	0.955	0.962
366	579.250	0.732	35.892	1621.000	320.000	161.313	23.155	1.267	0.790	0.949
367	479.250	0.732	33.305	2086.000	332.000	35.838	20.990	1.471	0.680	0.947
368	269.750	0.575	26.800	1820.500	337.500	75.964	19.096	1.501	0.666	0.906
369	2377.250	0.796	68.105	244.500	367.000	52.457	48.313	1.171	0.854	0.976
370	147.000	0.619	22.727	130.500	328.000	39.644	11.910	1.762	0.568	0.913
371	491.250	0.662	37.407	1103.500	313.500	127.942	23.118	1.595	0.627	0.948
372	305.000	0.546	33.768	1119.000	313.500	117.324	14.240	2.558	0.391	0.882
373	162.250	0.681	21.077	2768.500	333.500	67.694	13.246	1.389	0.720	0.910
374	7516.750	0.658	130.886	1188.000	344.000	171.653	88.840	1.199	0.834	0.907
375	436.500	0.666	33.771	2656.000	320.500	154.573	19.236	1.920	0.521	0.931
376	124.750	0.569	21.024	1444.500	337.000	87.274	9.000	2.397	0.417	0.894
377	915.500	0.806	40.528	2587.500	350.000	51.009	29.536	1.290	0.775	0.966
378	2160.500	0.730	72.940	1348.000	386.500	73.677	42.828	1.747	0.572	0.964
379	303.250	0.658	30.008	1773.500	331.000	10.561	14.784	1.705	0.587	0.919
380	1431.000	0.746	56.403	2033.500	369.000	65.934	35.988	1.422	0.703	0.959
381	3259.000	0.858	69.737	23.500	363.000	17.526	64.177	1.032	0.969	0.978
382	137.250	0.759	16.279	2564.000	319.000	132.510	12.000	1.142	0.876	0.938
383	60.750	0.548	15.811	2496.000	332.500	55.305	5.717	2.739	0.365	0.845
384	1549.750	0.747	54.406	1466.000	367.000	53.973	45.588	1.149	0.870	0.935
385	869.250	0.613	44.702	209.000	348.000	36.357	35.367	1.184	0.844	0.953
386	281.000	0.622	29.904	1619.500	321.500	110.556	15.627	1.816	0.551	0.917
387	588.750	0.810	31.851	2343.000	321.500	137.545	27.171	1.095	0.913	0.961
388	1709.250	0.830	55.301	2496.500	333.000	165.336	42.894	1.131	0.884	0.969
389	1065.500	0.788	43.064	945.500	363.500	74.511	35.652	1.091	0.917	0.947
390	2500.750	0.725	70.720	2654.500	322.000	102.661	55.709	1.184	0.844	0.913
391	731.750	0.822	38.305	805.500	353.500	54.028	28.500	1.227	0.815	0.976
392	1015.250	0.795	43.270	1874.500	333.000	157.584	30.712	1.426	0.701	0.966
393	931.750	0.730	43.134	1696.000	363.000	34.611	30.602	1.271	0.787	0.959
394	135.750	0.611	19.849	1757.000	325.500	130.914	9.253	2.214	0.452	0.895
395	997.250	0.759	46.328	2767.500	364.000	55.109	31.460	1.412	0.708	0.959
396	887.500	0.780	40.361	2055.000	356.500	48.013	32.039	1.113	0.899	0.966
397	151.750	0.606	23.548	2276.000	350.000	86.348	9.962	2.201	0.454	0.913
398	2270.250	0.795	63.026	129.500	329.000	121.042	51.104	1.274	0.785	0.975
399	648.500	0.755	34.121	1792.500	358.000	34.854	26.864	1.233	0.811	0.949
400	136.500	0.630	19.812	2480.500	342.000	47.045	11.096	1.890	0.529	0.904
401	714.750	0.778	37.101	2402.500	328.500	142.667	29.313	1.096	0.912	0.958
402	96.750	0.730	14.841	2451.500	341.000	57.381	11.406	1.219	0.820	0.898
403	8.000	0.690	4.301	2462.000	332.000	54.462	3.500	1.154	0.866	0.800
404	330.750	0.799	23.162	2464.000	351.000	57.339	20.576	1.028	0.972	0.937
405	478.500	0.667	36.249	1293.500	332.000	155.556	19.909	1.851	0.540	0.930
406	770.750	0.712	39.630	2184.000	343.000	150.524	27.416	1.480	0.676	0.953
407	318.000	0.765	25.239	2433.500	351.000	56.310	19.312	1.104	0.906	0.940
408	1499.000	0.745	54.708	1079.000	372.500	30.784	39.702	1.235	0.810	0.935
409	595.750	0.738	37.980	2087.000	333.500	159.179	23.742	1.577	0.634	0.948
410	1199.250	0.736	52.000	2814.500	342.500	157.380	28.374	1.736	0.576	0.961
411	2448.500	0.810	65.827	1719.000	383.000	38.524	51.888	1.244	0.804	0.976
412	305.250	0.625	32.202	1772.500	332.000	126.158	15.271	2.086	0.479	0.927
413	105.500	0.627	18.822	2560.500	335.000	163.009	8.268	2.136	0.468	0.905
414	888.500	0.794	41.692	1631.000	349.500	174.495	31.113	1.256	0.796	0.956
415	1816.250	0.791	58.979	2292.500	346.000	172.694	41.138	1.422	0.703	0.970
416	65.000	0.718	13.200	1444.000	344.000	52.696	9.000	1.408	0.710	0.912
417	727.000	0.795	39.604	94.000	362.000	43.977	28.591	1.232	0.812	0.965
418	275.750	0.602	27.065	2479.500	345.500	154.855	19.009	1.390	0.720	0.924
419	223.000	0.618	28.200	1137.000	335.000	142.927	13.465	2.068	0.484	0.920
420	1276.750	0.772	50.249	1480.500	365.000	31.159	33.605	1.333	0.750	0.962
421	1395.000	0.816	54.289	2913.500	337.500	139.857	36.091	1.414	0.707	0.973
422	59.750	0.716	12.806	2551.000	345.500	38.660	6.488	1.973	0.507	0.905
423	174.500	0.674	23.033	2902.000	358.000	62.879	10.020	2.224	0.450	0.955
424	400.250	0.655	31.894	1598.000	358.000	13.601	18.651	1.487	0.672	0.934
425	699.750	0.773	37.822	2699.000	372.500	65.807	27.309	1.372	0.729	0.957
426	581.000	0.709	37.202	2791.000	372.500	53.746	21.578	1.681	0.595	0.948
427	1897.750	0.844	55.301	1927.000	349.500	142.716	48.000	1.044	0.958	0.976
428	1179.500	0.826	46.481	1563.000	339.500	101.793	33.500	1.251	0.799	0.973
429	8224.750	0.651	157.709	597.500	422.500	12.450	78.135	1.805	0.554	0.958
430	1765.750	0.814	59.053	2531.500	370.000	21.351	41.775	1.396	0.716	0.964
431	503.500	0.726	34.384	2590.500	366.000	49.128	21.810	1.623	0.616	0.948
432	269.500	0.756	22.940	2449.000	362.000	69.590	15.039	1.398	0.715	0.923
433	205.250	0.694	22.655	471.000	343.000	112.036	12.728	1.767	0.566	0.913
434	2219.750	0.765	64.765	1983.500	396.000	55.697	43.241	1.433	0.698	0.974
435	2274.250	0.812	61.321	2148.500	394.500	54.625	51.149	1.111	0.900	0.972
436	392.000	0.730	29.415	2863.500	362.000	31.799	19.000	1.478	0.677	0.956
437	1154.000	0.778	46.003	1126.500	345.500	127.493	32.633	1.454	0.688	0.937
438	539.250	0.540	42.172	1444.000	345.000	100.244	21.913	2.273	0.440	0.830
439	208.750	0.737	23.712	1583.500	362.000	47.564	15.192	1.425	0.702	0.948
440	105.500	0.734	15.232	2277.500	350.000	156.801	9.959	1.383	0.723	0.922
441	2407.750	0.822	65.115	1162.500	352.500	132.510	53.682	1.064	0.940	0.965
442	68.500	0.672	13.901	1916.500	345.000	127.694	7.381	1.804	0.554	0.881
443	2018.500	0.626	70.445	1833.000	355.000	170.605	43.540	1.486	0.673	0.886
444	124.750	0.801	16.325	2890.000	359.000	49.970	10.500	1.145	0.873	0.980
445	962.750	0.706	47.207	2123.000	347.000	118.465	30.720	1.338	0.748	0.926
446	316.000	0.757	27.586	1328.000	347.500	133.531	18.654	1.257	0.796	0.965
447	232.250	0.800	21.541	2392.500	367.500	68.199	16.500	1.162	0.861	0.944
448	263.250	0.664	26.856	2473.000	350.500	151.049	15.845	1.891	0.529	0.929
449	3330.500	0.686	91.396	2618.000	347.500	95.336	57.490	1.580	0.633	0.915
450	1259.500	0.715	53.640	191.500	364.000	163.761	37.616	1.516	0.660	0.962
451	6766.000	0.808	107.299	384.500	400.500	4.276	90.491	1.128	0.886	0.961
452	892.250	0.724	44.525	528.500	365.500	167.681	29.945	1.373	0.728	0.923
453	678.750	0.754	33.871	587.500	382.000	81.511	29.929	1.041	0.961	0.951
454	91.000	0.653	16.808	1318.500	363.000	59.621	9.500	1.567	0.638	0.926
455	38.750	0.678	10.548	827.500	359.500	84.560	6.711	1.451	0.689	0.849
456	1826.750	0.766	56.573	990.000	351.500	134.284	47.628	1.175	0.851	0.943
457	848.500	0.728	43.046	2076.000	379.500	30.735	31.228	1.438	0.696	0.959
458	867.500	0.722	44.045	2758.000	394.000	87.397	26.344	1.629	0.614	0.958
459	302.750	0.753	24.870	2459.500	372.500	59.826	16.250	1.426	0.701	0.933
460	1624.750	0.710	67.535	1516.500	411.500	62.676	35.362	1.850	0.540	0.950
461	807.000	0.705	44.342	1602.500	362.500	172.875	26.191	1.519	0.658	0.952
462	2878.750	0.772	73.335	1766.000	385.000	174.523	56.885	1.210	0.827	0.958
463	315.750	0.743	24.839	1903.000	358.000	139.899	18.114	1.210	0.827	0.936
464	1505.250	0.793	53.115	2247.000	373.500	176.222	34.822	1.442	0.694	0.968
465	439.000	0.699	32.985	2411.000	366.000	14.036	18.172	2.001	0.500	0.944
466	602.000	0.648	38.059	1040.500	366.000	170.166	21.175	1.732	0.577	0.947
467	296.000	0.865	22.361	966.000	360.000	153.435	17.000	1.148	0.871	0.966
468	2603.750	0.810	65.069	1395.000	400.500	43.755	53.632	1.157	0.864	0.975
469	1116.750	0.794	45.486	2701.500	381.000	33.341	36.704	1.194	0.838	0.964
470	958.000	0.754	41.367	293.500	354.000	97.640	33.002	1.228	0.814	0.958
471	373.500	0.763	27.613	1667.500	362.000	174.806	18.000	1.571	0.636	0.956
472	1161.250	0.726	47.321	480.500	364.000	173.326	36.960	1.164	0.859	0.961
473	564.500	0.829	31.468	805.500	355.000	107.571	25.883	1.125	0.889	0.958
474	84.500	0.641	15.882	1824.500	357.500	151.821	7.856	1.807	0.553	0.872
475	2718.750	0.691	83.860	2773.500	404.500	25.801	47.937	1.666	0.600	0.935
476	153.750	0.628	21.290	115.000	378.500	80.538	12.000	1.715	0.583	0.936
477	1320.500	0.704	58.045	604.000	413.500	72.970	32.649	1.717	0.583	0.962
478	492.000	0.809	32.500	2045.500	365.000	157.380	21.000	1.519	0.658	0.961
479	37.500	0.763	9.487	2403.500	362.500	18.435	6.252	1.327	0.754	0.870
480	391.500	0.792	27.244	1583.500	363.000	132.769	21.787	1.194	0.837	0.953
481	4207.250	0.786	87.912	2841.500	394.500	174.452	65.134	1.378	0.726	0.976
482	51.000	0.627	11.543	2071.500	360.500	175.030	8.000	1.245	0.803	0.895
483	2430.500	0.727	73.570	2403.000	386.000	170.218	49.169	1.461	0.685	0.940
484	731.250	0.787	36.749	955.000	396.500	75.018	27.017	1.253	0.798	0.965
485	258.250	0.690	23.259	12.500	369.000	154.537	17.743	1.167	0.857	0.921
486	800.250	0.771	41.304	73.000	383.500	6.953	28.563	1.202	0.832	0.952
487	87.250	0.502	19.558	1650.500	369.000	4.399	6.644	2.809	0.356	0.854
488	2215.000	0.809	66.665	2184.000	399.000	21.562	44.403	1.447	0.691	0.974
489	362.250	0.834	23.817	2395.000	384.500	50.964	19.720	1.132	0.883	0.950
490	423.250	0.790	28.727	2773.500	388.000	58.523	23.499	1.176	0.850	0.947
491	3135.250	0.773	77.015	1273.500	391.500	17.376	56.900	1.281	0.780	0.978
492	936.000	0.772	42.086	181.000	405.500	76.954	33.511	1.147	0.872	0.955
493	389.750	0.796	28.745	1696.000	364.500	139.939	19.500	1.314	0.761	0.952
494	1252.000	0.746	52.773	2462.000	373.500	170.181	33.500	1.459	0.686	0.932
495	2593.250	0.847	62.099	1466.500	426.500	76.971	54.828	1.043	0.958	0.974
496	299.000	0.692	27.735	1832.000	368.500	123.977	15.663	1.880	0.532	0.937
497	170.250	0.681	21.401	2034.500	370.000	142.595	11.307	1.866	0.536	0.915
498	548.250	0.742	35.175	1095.500	375.000	174.289	25.179	1.362	0.734	0.943
499	1109.500	0.652	54.701	1903.000	367.000	126.451	25.726	2.013	0.497	0.929
500	421.000	0.769	31.241	2581.000	388.500	39.806	21.940	1.364	0.733	0.950
501	1729.750	0.738	62.129	244.000	368.000	146.821	44.139	1.243	0.805	0.969
502	2278.500	0.803	61.018	1658.500	372.500	123.299	51.645	1.123	0.891	0.970
503	319.250	0.713	29.262	2684.000	396.500	73.113	16.060	1.685	0.593	0.929
504	433.500	0.614	38.030	1622.500	388.500	24.880	18.755	2.071	0.483	0.934
505	1476.250	0.745	54.037	528.000	370.000	92.121	37.747	1.342	0.745	0.955
506	665.250	0.784	38.243	2521.000	370.500	131.820	24.449	1.573	0.636	0.955
507	1652.500	0.670	68.250	747.000	399.000	10.981	34.100	1.940	0.515	0.951
508	309.500	0.635	31.828	972.000	371.000	133.727	13.945	2.131	0.469	0.938
509	445.500	0.666	34.224	2010.000	390.000	11.802	20.073	1.510	0.662	0.923
510	788.000	0.773	39.122	2930.000	402.500	38.774	30.000	1.266	0.790	0.965
511	1429.000	0.775	54.095	1056.000	413.500	44.626	40.173	1.349	0.741	0.942
512	714.000	0.756	37.407	1027.500	403.500	37.942	25.544	1.370	0.730	0.959
513	305.750	0.528	35.784	2302.000	377.500	164.604	13.983	2.703	0.370	0.922
514	2897.000	0.795	69.327	2083.000	386.000	154.359	55.821	1.173	0.852	0.966
515	3895.250	0.735	91.936	541.000	461.500	69.298	59.948	1.439	0.695	0.939
516	366.750	0.681	30.647	1366.500	386.000	151.763	18.735	1.449	0.690	0.939
517	410.500	0.744	27.681	1550.000	377.000	106.798	22.058	1.117	0.895	0.940
518	2531.000	0.721	74.607	2277.000	395.000	172.684	53.587	1.425	0.702	0.932
519	1743.750	0.789	56.527	1113.500	415.500	15.388	43.840	1.271	0.787	0.958
520	4325.250	0.737	92.201	1541.500	451.500	36.621	67.835	1.422	0.703	0.938
521	168.750	0.698	20.408	1606.500	379.000	120.964	11.840	1.853	0.540	0.905
522	179.750	0.570	25.962	2765.500	379.000	105.642	13.313	1.797	0.556	0.897
523	1376.250	0.812	46.543	109.000	424.500	50.667	41.527	1.096	0.912	0.953
524	1597.000	0.715	60.243	195.500	394.000	161.114	44.470	1.273	0.786	0.967
525	506.750	0.759	37.206	2054.000	380.000	138.814	21.029	1.652	0.605	0.972
526	812.000	0.733	40.404	2551.000	411.000	49.014	30.219	1.169	0.856	0.955
527	711.750	0.777	38.003	2701.000	382.000	90.754	27.931	1.201	0.832	0.952
528	3643.750	0.802	76.526	53.500	386.000	128.367	62.566	1.151	0.869	0.977
529	272.000	0.720	25.622	2514.000	383.500	107.021	16.204	1.427	0.701	0.930
530	1056.500	0.797	47.424	139.500	388.500	137.564	32.613	1.388	0.721	0.967
531	1316.750	0.762	52.655	1701.500	385.000	120.217	35.000	1.488	0.672	0.976
532	173.250	0.574	24.382	1877.500	397.500	15.461	9.823	2.453	0.408	0.910
533	1586.000	0.792	51.296	1966.000	435.500	83.845	42.903	1.094	0.914	0.966
534	1197.750	0.851	44.727	2044.500	384.500	95.774	38.054	1.120	0.892	0.970
535	776.000	0.751	38.994	951.000	415.500	49.160	28.658	1.312	0.762	0.944
536	173.750	0.634	22.638	2394.000	386.000	120.530	11.630	2.254	0.444	0.910
537	1247.000	0.768	49.785	1337.500	428.000	56.470	31.361	1.436	0.696	0.965
538	129.000	0.681	18.608	1435.000	397.000	30.700	10.500	1.545	0.647	0.937
539	2733.000	0.801	80.156	1724.000	386.500	146.706	49.838	1.515	0.660	0.982
540	448.250	0.755	29.530	1098.500	388.500	118.301	22.415	1.069	0.936	0.947
541	406.000	0.731	28.147	1849.000	392.500	167.692	22.138	1.254	0.797	0.942
542	2858.750	0.768	71.918	2702.000	421.000	13.263	56.439	1.206	0.829	0.948
543	86.000	0.692	14.577	2669.000	392.000	157.834	10.007	1.225	0.816	0.884
544	348.500	0.492	39.630	2223.000	415.500	29.476	10.918	3.925	0.255	0.911
545	933.250	0.787	40.404	2581.000	389.500	139.014	34.162	1.160	0.862	0.959
546	1233.500	0.761	47.859	1619.500	432.500	57.804	38.520	1.110	0.901	0.966
547	2035.750	0.752	65.774	1974.000	433.000	31.636	47.457	1.357	0.737	0.949
548	2508.500	0.784	74.730	298.500	396.000	128.480	50.354	1.483	0.674	0.975
549	3723.500	0.805	76.867	1271.500	391.000	95.599	67.621	1.025	0.976	0.977
550	326.000	0.715	27.830	2381.500	417.500	72.216	19.713	1.249	0.801	0.933
551	949.000	0.810	41.836	1519.000	422.000	24.727	31.757	1.215	0.823	0.959
552	1504.250	0.702	58.534	1799.500	414.000	1.958	35.869	1.595	0.627	0.952
553	3051.500	0.723	75.824	1877.000	399.000	117.917	61.336	1.131	0.884	0.950
554	72.000	0.699	12.500	2661.500	402.000	16.260	9.292	1.193	0.838	0.897
555	259.500	0.651	29.585	1003.500	408.000	30.466	13.237	2.107	0.475	0.931
556	513.500	0.735	33.593	492.500	394.000	94.268	24.059	1.400	0.714	0.944
557	303.250	0.721	25.986	981.000	414.500	30.018	17.613	1.352	0.740	0.939
558	1398.250	0.734	55.814	194.000	395.500	108.273	32.173	1.664	0.601	0.958
559	1431.500	0.805	51.935	2148.500	395.500	156.150	39.329	1.226	0.816	0.967
560	3572.500	0.834	79.343	2258.500	473.000	77.628	63.159	1.153	0.868	0.978
561	5799.000	0.723	112.492	2439.500	465.000	25.540	79.559	1.235	0.810	0.932
562	1922.750	0.762	60.104	1411.000	440.500	45.000	48.128	1.122	0.891	0.932
563	3941.000	0.773	86.610	2809.500	445.000	12.672	66.004	1.375	0.727	0.964
564	327.500	0.700	28.178	2525.000	398.500	152.526	16.080	1.814	0.551	0.938
565	1163.250	0.728	48.013	2652.000	427.000	8.383	34.413	1.254	0.798	0.934
566	1400.000	0.738	50.912	736.000	447.000	45.000	39.650	1.154	0.866	0.962
567	82.000	0.701	14.577	376.000	402.500	157.834	9.926	1.310	0.763	0.885
568	1775.250	0.807	55.946	1364.500	431.500	24.274	46.542	1.011	0.989	0.973
569	9776.750	0.628	139.783	1113.000	505.000	47.464	90.764	1.571	0.636	0.913
570	658.750	0.662	38.484	266.000	414.500	155.433	29.656	1.269	0.788	0.944
571	296.000	0.569	29.210	349.500	408.500	173.118	12.972	2.346	0.426	0.921
572	113.250	0.656	15.207	1028.000	419.500	46.332	13.304	1.050	0.953	0.887
573	1424.000	0.795	52.312	2347.000	447.000	54.335	40.178	1.207	0.828	0.976
574	392.750	0.695	30.500	801.500	435.000	79.611	18.777	1.515	0.660	0.938
575	371.750	0.787	26.201	2071.000	405.500	131.906	21.473	1.185	0.844	0.947
576	1868.750	0.753	61.400	2760.500	447.500	30.324	45.096	1.130	0.885	0.955
577	106.000	0.557	21.054	2401.000	411.000	4.086	6.871	3.189	0.314	0.895
578	2018.250	0.778	61.988	989.000	459.500	56.182	49.127	1.157	0.864	0.952
579	4404.750	0.831	82.257	352.000	422.000	147.662	74.595	1.095	0.913	0.979
580	322.250	0.757	27.554	1506.000	435.500	78.486	18.114	1.606	0.623	0.933
581	688.500	0.759	35.419	1040.000	409.500	108.947	28.500	1.138	0.879	0.926
582	1449.250	0.762	54.518	1070.000	436.500	7.907	38.526	1.304	0.767	0.951
583	751.250	0.729	43.863	2423.000	410.000	114.228	23.500	1.505	0.665	0.969
584	826.500	0.738	38.513	762.500	436.500	1.488	31.081	1.096	0.913	0.962
585	1640.000	0.635	60.467	1913.500	466.000	29.745	42.878	1.101	0.909	0.919
586	1325.250	0.851	49.429	2388.000	454.000	51.159	37.500	1.189	0.841	0.976
587	3794.250	0.806	80.324	2527.500	462.500	18.886	68.171	1.117	0.895	0.959
588	168.750	0.701	21.054	134.500	422.500	4.086	12.358	1.579	0.633	0.903
589	85.500	0.636	16.621	1792.000	429.000	68.839	8.560	1.871	0.535	0.893
590	4022.000	0.833	83.006	216.500	479.500	31.201	68.398	1.199	0.834	0.971
591	1710.000	0.755	58.860	1842.500	470.500	73.720	43.897	1.166	0.857	0.967
592	303.250	0.761	24.439	1056.500	414.500	120.763	18.705	1.085	0.922	0.940
593	2562.250	0.809	73.056	499.000	487.000	78.152	47.000	1.458	0.686	0.980
594	2680.500	0.691	75.674	695.000	486.500	68.691	51.652	1.156	0.865	0.970
595	491.000	0.794	31.133	933.500	436.000	29.859	21.859	1.348	0.742	0.949
596	389.500	0.684	30.806	1133.500	435.000	35.754	16.388	1.926	0.519	0.941
597	2187.750	0.840	61.654	2191.000	469.000	59.275	51.888	1.110	0.901	0.975
598	382.750	0.720	27.663	2132.500	433.500	173.774	21.523	1.125	0.889	0.926
599	14.500	0.510	8.322	2381.500	424.500	57.265	3.657	2.318	0.431	0.779
600	182.750	0.665	19.698	2603.500	435.500	66.038	13.923	1.253	0.798	0.902
601	1237.500	0.817	48.088	866.500	434.000	171.027	34.500	1.315	0.761	0.972
602	1100.000	0.791	48.374	2006.000	454.000	29.745	29.568	1.530	0.654	0.962
603	792.000	0.729	40.327	2895.000	426.000	160.442	25.710	1.427	0.701	0.963
604	976.250	0.837	40.512	454.000	437.500	12.836	31.221	1.168	0.856	0.966
605	3252.500	0.689	74.419	1619.500	434.000	141.821	65.286	1.059	0.944	0.902
606	90.000	0.557	17.804	959.500	434.500	38.157	10.118	1.630	0.614	0.874
